EgsNom;ContractId;ValuationId;ScenarioId;Key;Actual;Expected;AbsoluteDifference;RelativeDifference;Comment
1100LO0000000000182987--SWP;182987;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;-5412955,64663913;-5412955,64650817;0,00013096;-0,0000000000241938062214332455;
1100LO0000000000182987--SWP;182987;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;RiskFreePV;-5412955,64663913;-5412955,64650817;0,00013096;-0,0000000000241938062214332455;
1100LO0000000000182987--SWP;182987;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;UndRiskFreePV;288166,696257884;288166,696258128;0,000000244;0,0000000000008467321282041605;
1100LO0000000000183191--SWP;183191;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;OptRiskFreePV;-5409777,91180624;-5409777,90876885;0,00303739;-0,0000000005614629749164440498;
1100LO0000000000183191--SWP;183191;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;-3361480,74711636;-3361480,74407895;0,00303741;-0,0000000009035928593687875538;
1100LO0000000000183191--SWP;183191;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;RiskFreePV;-3361480,74711636;-3361480,74407895;0,00303741;-0,0000000009035928593687875538;
1100LO0000000000183191--SWP;183191;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;UndRiskFreePV;2048297,16468988;2048297,16468991;0,00000003;0,0000000000000146463123208698;
1100LO0000000000183311--SWP;183311;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;-554437,54979948;-554437,549799481;-0,000000001;0,0000000000000018036296429808;
1100LO0000000000183311--SWP;183311;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;RiskFreePV;-554437,54979948;-554437,549799481;-0,000000001;0,0000000000000018036296429808;
1100LO0000000000183311--SWP;183311;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;UndRiskFreePV;-554437,54979948;-554437,549799481;-0,000000001;0,0000000000000018036296429808;
1100LO0000000000183407--SWP;183407;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;-1422484,32200225;-1422484,32200228;-0,00000003;0,0000000000000210898633721128;
1100LO0000000000183407--SWP;183407;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;RiskFreePV;-1422484,32200225;-1422484,32200228;-0,00000003;0,0000000000000210898633721128;
1100LO0000000000183407--SWP;183407;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;UndRiskFreePV;-1422484,32200225;-1422484,32200228;-0,00000003;0,0000000000000210898633721128;
1100LO0000000000183916--SWP;183916;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;-685562,461718941;-685562,46171893;0,000000011;-0,0000000000000160452192385493;
1100LO0000000000183916--SWP;183916;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;RiskFreePV;-685562,461718941;-685562,46171893;0,000000011;-0,0000000000000160452192385493;
1100LO0000000000183916--SWP;183916;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;UndRiskFreePV;-685562,461718941;-685562,46171893;0,000000011;-0,0000000000000160452192385493;
1100LO0000000000183990--SWP;183990;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;-1000593,52618618;-1000593,5261862;-0,00000002;0,0000000000000199881365175639;
1100LO0000000000183990--SWP;183990;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;RiskFreePV;-1000593,52618618;-1000593,5261862;-0,00000002;0,0000000000000199881365175639;
1100LO0000000000183990--SWP;183990;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;UndRiskFreePV;-1000593,52618618;-1000593,5261862;-0,00000002;0,0000000000000199881365175639;
1100LO0000000000184065--SWP;184065;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;-881950,836885405;-881950,836885408;-0,000000003;0,000000000000003401550148299;
1100LO0000000000184065--SWP;184065;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;RiskFreePV;-881950,836885405;-881950,836885408;-0,000000003;0,000000000000003401550148299;
1100LO0000000000184065--SWP;184065;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;UndRiskFreePV;-881950,836885405;-881950,836885408;-0,000000003;0,000000000000003401550148299;
1100LO0000000000184081--SWP;184081;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;OptRiskFreePV;-8400256,65246427;-8400256,65501528;-0,00255101;0,000000000303682387996043502;
1100LO0000000000184081--SWP;184081;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;-1537219,49525017;-1537219,49780139;-0,00255122;0,0000000016596328682292762917;
1100LO0000000000184081--SWP;184081;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;RiskFreePV;-1537219,49525017;-1537219,49780139;-0,00255122;0,0000000016596328682292762917;
1100LO0000000000184081--SWP;184081;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;StructurePVBPPV;62383,160481895;62383,1604818949;-0,0000000001;-0,0000000000000016029966937796;
1100LO0000000000184081--SWP;184081;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;UndRiskFreePV;6863037,1572141;6863037,15721389;-0,00000021;-0,0000000000000305986978052797;
1100LO0000000000184144--SWP;184144;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;OptRiskFreePV;-197914,949756185;-197914,949486549;0,000269636;-0,0000000013623831869809201212;
1100LO0000000000184144--SWP;184144;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;-841915,555290964;-841915,555021328;0,000269636;-0,0000000003202648986652995668;
1100LO0000000000184144--SWP;184144;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;RiskFreePV;-841915,555290964;-841915,555021328;0,000269636;-0,0000000003202648986652995668;
1100LO0000000000184209--SWP;184209;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;OptRiskFreePV;-9364877,87972323;-9364877,8802312;-0,00050797;0,0000000000542420313990269104;
1100LO0000000000184209--SWP;184209;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;-2408343,12732433;-2408343,12783209;-0,00050776;0,0000000002108337446766240181;
1100LO0000000000184209--SWP;184209;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;RiskFreePV;-2408343,12732433;-2408343,12783209;-0,00050776;0,0000000002108337446766240181;
1100LO0000000000184209--SWP;184209;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;UndRiskFreePV;6956534,7523989;6956534,75239911;0,00000021;0,0000000000000301874435296371;
1100LO0000000000184235--SWP;184235;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;OptRiskFreePV;-173437,549783274;-173437,549877873;-0,000094599;0,0000000005454355191145750059;
1100LO0000000000184235--SWP;184235;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;-648917,708040132;-648917,708134732;-0,000094600;0,0000000001457811966415770997;
1100LO0000000000184235--SWP;184235;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;RiskFreePV;-648917,708040132;-648917,708134732;-0,000094600;0,0000000001457811966415770997;
1100LO0000000000184235--SWP;184235;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;UndRiskFreePV;-475480,158256858;-475480,158256859;-0,000000001;0,0000000000000021031371817198;
1100LO0000000000184301--SWP;184301;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;-275298,307707834;-275298,307707837;-0,000000003;0,0000000000000108972700376488;
1100LO0000000000184301--SWP;184301;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;RiskFreePV;-275298,307707834;-275298,307707837;-0,000000003;0,0000000000000108972700376488;
1100LO0000000000184301--SWP;184301;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;UndRiskFreePV;-275298,307707834;-275298,307707837;-0,000000003;0,0000000000000108972700376488;
1100LO0000000000184334--SWP;184334;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;OptRiskFreePV;-329530,37147452;-329530,371507968;-0,000033448;0,0000000001015020249888750288;
1100LO0000000000184334--SWP;184334;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;-242620,612427887;-242620,612461314;-0,000033427;0,0000000001377747738145511122;
1100LO0000000000184334--SWP;184334;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;RiskFreePV;-242620,612427887;-242620,612461314;-0,000033427;0,0000000001377747738145511122;
1100LO0000000000184334--SWP;184334;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;UndRiskFreePV;86909,759046633;86909,759046654;0,000000021;0,00000000000024162994156654;
1100LO0000000000184481--SWP;184481;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;OptRiskFreePV;-4963446,55847467;-4963446,55837768;0,00009699;-0,0000000000195408571155858794;
1100LO0000000000184481--SWP;184481;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;484387,628136756;484387,628233647;0,000096891;0,0000000002000278173344365348;
1100LO0000000000184481--SWP;184481;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;RiskFreePV;484387,628136756;484387,628233647;0,000096891;0,0000000002000278173344365348;
1100LO0000000000184481--SWP;184481;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;UndRiskFreePV;5447834,18661143;5447834,18661133;-0,00000010;-0,0000000000000183559184392505;
1100LO0000000000184556--SWP;184556;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;OptRiskFreePV;-644223,793670873;-644223,793557039;0,000113834;-0,0000000001766994654937513298;
1100LO0000000000184556--SWP;184556;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;-68292,2640234026;-68292,2639095647;0,0001138379;-0,0000000016669223319494823518;
1100LO0000000000184556--SWP;184556;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;RiskFreePV;-68292,2640234026;-68292,2639095647;0,0001138379;-0,0000000016669223319494823518;
1100LO0000000000184556--SWP;184556;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;UndRiskFreePV;575931,52964747;575931,529647475;0,000000005;0,0000000000000086815875544451;
1100LO0000000000185446--SWP;185446;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;OptRiskFreePV;-14004687,7260512;-14004687,7260411;0,0000101;-0,0000000000007211870908918741;
1100LO0000000000185446--SWP;185446;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;2276614,70449521;2276614,70450539;0,00001018;0,0000000000044715515453271196;
1100LO0000000000185446--SWP;185446;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;RiskFreePV;2276614,70449521;2276614,70450539;0,00001018;0,0000000000044715515453271196;
1100LO0000000000185446--SWP;185446;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;UndRiskFreePV;16281302,4305464;16281302,4305465;0,0000001;0,0000000000000061420147698002;
1100LO0000000000185681--SWP;185681;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;OptRiskFreePV;-1196523,82732181;-1196523,82738063;-0,00005882;0,0000000000491590711834442385;
1100LO0000000000185681--SWP;185681;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;541793,613858367;541793,613799545;-0,000058822;-0,0000000001085690168643755103;
1100LO0000000000185681--SWP;185681;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;RiskFreePV;541793,613858367;541793,613799545;-0,000058822;-0,0000000001085690168643755103;
1100LO0000000000185681--SWP;185681;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;UndRiskFreePV;1738317,44118018;1738317,44118017;-0,00000001;-0,00000000000000575268921723;
1100LO0000000000185729--SWP;185729;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;OptRiskFreePV;-2308614,05714828;-2308614,0571089;0,00003938;-0,0000000000170578533376185977;
1100LO0000000000185729--SWP;185729;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;1151918,93007338;1151918,93011273;0,00003935;0,000000000034160390087081311;
1100LO0000000000185729--SWP;185729;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;RiskFreePV;1151918,93007338;1151918,93011273;0,00003935;0,000000000034160390087081311;
1100LO0000000000185729--SWP;185729;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;UndRiskFreePV;3460532,98722167;3460532,98722163;-0,00000004;-0,0000000000000115589130771773;
1100LO0000000000172935--SWP;172935;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;OptRiskFreePV;-52603,3578147713;-52603,3578148184;-0,0000000471;0,0000000000008953801041722487;
1100LO0000000000172935--SWP;172935;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;-730212,688248229;-730212,688248277;-0,000000048;0,0000000000000657342727297048;
1100LO0000000000172935--SWP;172935;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;RiskFreePV;-730212,688248229;-730212,688248277;-0,000000048;0,0000000000000657342727297048;
1100LO0000000000172935--SWP;172935;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;StructureAccrualPV;8177,1056727313;8177,1056727312;-0,0000000001;-0,0000000000000122292659532915;
1100LO0000000000172935--SWP;172935;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;UndRiskFreePV;-677609,330433455;-677609,330433461;-0,000000006;0,00000000000000885465965494;
1100LO0000000000173172--SWP;173172;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;-732701,30554117;-732701,305541176;-0,000000006;0,0000000000000081888758142289;
1100LO0000000000173172--SWP;173172;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;RiskFreePV;-732701,30554117;-732701,305541176;-0,000000006;0,0000000000000081888758142289;
1100LO0000000000173172--SWP;173172;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;UndRiskFreePV;-732701,30554117;-732701,305541176;-0,000000006;0,0000000000000081888758142289;
1100LO0000000000174504--SWP;174504;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;OptRiskFreePV;-13170,6798304772;-13170,6798304739;0,0000000033;-0,0000000000002505565424469387;
1100LO0000000000174504--SWP;174504;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;-134865,976838303;-134865,976838306;-0,000000003;0,0000000000000222443055715738;
1100LO0000000000174504--SWP;174504;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;RiskFreePV;-134865,976838303;-134865,976838306;-0,000000003;0,0000000000000222443055715738;
1100LO0000000000174504--SWP;174504;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;UndRiskFreePV;-121695,297007826;-121695,297007832;-0,000000006;0,0000000000000493034665063035;
1100LO0000000000174680--SWP;174680;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;OptRiskFreePV;-59507,2723378741;-59507,2723378696;0,0000000045;-0,0000000000000756210093860397;
1100LO0000000000174680--SWP;174680;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;-98218,4042406554;-98218,4042406498;0,0000000056;-0,0000000000000570157909130639;
1100LO0000000000174680--SWP;174680;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;RiskFreePV;-98218,4042406554;-98218,4042406498;0,0000000056;-0,0000000000000570157909130639;
1100LO0000000000174680--SWP;174680;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;UndRiskFreePV;-38711,1319027811;-38711,13190278;0,0000000011;-0,0000000000000284155989745413;
1100LO0000000000174767--SWP;174767;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;OptRiskFreePV;-26893,6584588763;-26893,6584588835;-0,0000000072;0,0000000000002677211064835111;
1100LO0000000000174767--SWP;174767;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;-118682,572550523;-118682,57255053;-0,000000007;0,0000000000000589808583481801;
1100LO0000000000174767--SWP;174767;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;RiskFreePV;-118682,572550523;-118682,57255053;-0,000000007;0,0000000000000589808583481801;
1100LO0000000000174767--SWP;174767;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;UndRiskFreePV;-91788,9140916464;-91788,9140916477;-0,0000000013;0,0000000000000141629303806996;
1100LO0000000000175123--SWP;175123;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;OptRiskFreePV;-97777,7306552319;-97777,7306552763;-0,0000000444;0,0000000000004540911279333751;
1100LO0000000000175123--SWP;175123;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;-1439654,87481012;-1439654,87481017;-0,00000005;0,0000000000000347305461016097;
1100LO0000000000175123--SWP;175123;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;RiskFreePV;-1439654,87481012;-1439654,87481017;-0,00000005;0,0000000000000347305461016097;
1100LO0000000000175123--SWP;175123;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;StructureAccrualPV;20509,0588216997;20509,0588216998;0,0000000001;0,0000000000000048758941533775;
1100LO0000000000185467-TDEV;185467;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;1585841,43931434;1585841,43931432;-0,00000002;-0,0000000000000126116013267047;
1100LO0000000000185708-TDEV;185708;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;4041473,60023004;4041473,60022998;-0,00000006;-0,0000000000000148460700068868;
1100LO0000000000186146-TDEV;186146;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;2578185,22418336;2578185,22418334;-0,00000002;-0,0000000000000077573945472963;
1100LO0000000000186254-TDEV;186254;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;-153246,442202435;-153246,442202434;0,000000001;-0,0000000000000065254369734667;
1100LO0000000000186303-TDEV;186303;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;70333,9234584551;70333,9234584477;-0,0000000074;-0,0000000000001052123873676838;
1100LO0000000000186363-TDEV;186363;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;811822,584679864;811822,58467982;-0,000000044;-0,0000000000000541990341613261;
1100LO0000000000186363-TDEV;186363;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;StructurePV;-46434103,6588921;-46434103,6588922;-0,0000001;0,0000000000000021535895413123;
1100LO0000000000186433-TDEV;186433;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;-188918,394634351;-188918,394634355;-0,000000004;0,0000000000000211731631943091;
1100LO0000000000186461-TDEV;186461;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;-471956,521296583;-471956,521296598;-0,000000015;0,0000000000000317825886986183;
1100LO0000000000186487-TDEV;186487;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;-151986,967613036;-151986,96761304;-0,000000004;0,0000000000000263180459668367;
1100LO0000000000186500-TDEV;186500;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;FundingPV;20747589,9634253;20747589,9634252;-0,0000001;-0,0000000000000048198369148554;
1100LO0000000000186500-TDEV;186500;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;-182608,904119112;-182608,904119119;-0,000000007;0,0000000000000383332895718713;
1100LO0000000000186519-TDEV;186519;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;959527,281766593;959527,281766549;-0,000000044;-0,0000000000000458559134650046;
1100LO0000000000186533-TDEV;186533;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;-2900074,21176189;-2900074,21176183;0,00000006;-0,0000000000000206891257322508;
1100LO0000000000186546-TDEV;186546;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;-165860,234689362;-165860,234689359;0,000000003;-0,0000000000000180875181180026;
1100LO0000000000186558-TDEV;186558;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;-598097,587172106;-598097,587172076;0,000000030;-0,0000000000000501590386643164;
1100LO0000000000186567-TDEV;186567;DEFAULT;IRRBBFloor.ParallelShockDown.EUR_RFR;PV;13865,5465232804;13865,5465232953;0,0000000149;0,0000000000010746060369840267;
1100LO0000000000168062--SWP;168062;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;FundingPVBPPV;88174,3831385005;88174,3831385006;0,0000000001;0,0000000000000011341162414817;
1100LO0000000000168062--SWP;168062;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;PV;-1598438,04321598;-1598438,04321581;0,00000017;-0,0000000000001063538250490887;
1100LO0000000000168062--SWP;168062;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;RiskFreePV;-1598438,04321598;-1598438,04321581;0,00000017;-0,0000000000001063538250490887;
1100LO0000000000168062--SWP;168062;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;UndRiskFreePV;-1598438,04321598;-1598438,04321581;0,00000017;-0,0000000000001063538250490887;
1100LO0000000000169241--SWP;169241;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;PV;9067994,97603406;9067994,97603399;-0,00000007;-0,000000000000007719457298444;
1100LO0000000000169241--SWP;169241;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;RiskFreePV;9067994,97603406;9067994,97603399;-0,00000007;-0,000000000000007719457298444;
1100LO0000000000169241--SWP;169241;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;StructurePVBPPV;64023,7981322029;64023,798132203;0,0000000001;0,0000000000000015619192068785;
1100LO0000000000169241--SWP;169241;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;UndRiskFreePV;9067994,97603406;9067994,97603399;-0,00000007;-0,000000000000007719457298444;
1100LO0000000000169981--SWP;169981;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;FundingPVBPPV;22915,0390914952;22915,0390914953;0,0000000001;0,0000000000000043639462974826;
1100LO0000000000169981--SWP;169981;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;OptRiskFreePV;-3218332,98056099;-3218332,98023771;0,00032328;-0,0000000001004495190375387522;
1100LO0000000000169981--SWP;169981;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;PV;455444,399145101;455444,399468386;0,000323285;0,0000000007098231981924185308;
1100LO0000000000169981--SWP;169981;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;RiskFreePV;455444,399145101;455444,399468386;0,000323285;0,0000000007098231981924185308;
1100LO0000000000169981--SWP;169981;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;UndRiskFreePV;3673777,37970609;3673777,3797061;0,00000001;0,0000000000000027219940041114;
1100LO0000000000170004--SWP;170004;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;PV;5642927,86344202;5642927,86344241;0,00000039;0,000000000000069113057873136;
1100LO0000000000170004--SWP;170004;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;RiskFreePV;5642927,86344202;5642927,86344241;0,00000039;0,000000000000069113057873136;
1100LO0000000000170004--SWP;170004;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;UndRiskFreePV;5642927,86344202;5642927,86344241;0,00000039;0,000000000000069113057873136;
1100LO0000000000171253--SWP;171253;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;FundingPVBPPV;70042,5316831053;70042,5316831054;0,0000000001;0,0000000000000014277039621074;
1100LO0000000000171253--SWP;171253;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;PV;9439686,86509598;9439686,86509611;0,00000013;0,0000000000000137716432608253;
1100LO0000000000171253--SWP;171253;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;RiskFreePV;9439686,86509598;9439686,86509611;0,00000013;0,0000000000000137716432608253;
1100LO0000000000171253--SWP;171253;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;UndRiskFreePV;9439686,86509598;9439686,86509611;0,00000013;0,0000000000000137716432608253;
1100LO0000000000173658--SWP;173658;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;OptRiskFreePV;-15241838,2596218;-15241838,261451;-0,0018292;0,0000000001200117708141451208;
1100LO0000000000173658--SWP;173658;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;PV;-2264080,00016858;-2264080,00199736;-0,00182878;0,0000000008077364756827637649;
1100LO0000000000173658--SWP;173658;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;RiskFreePV;-2264080,00016858;-2264080,00199736;-0,00182878;0,0000000008077364756827637649;
1100LO0000000000173658--SWP;173658;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;UndRiskFreePV;12977758,2594532;12977758,2594536;0,0000004;0,0000000000000308219641638519;
1100LO0000000000173736--SWP;173736;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;PV;-163805,90701057;-163805,907010566;0,000000004;-0,0000000000000244191438086655;
1100LO0000000000173736--SWP;173736;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;RiskFreePV;-163805,90701057;-163805,907010566;0,000000004;-0,0000000000000244191438086655;
1100LO0000000000173736--SWP;173736;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;UndRiskFreePV;-163805,90701057;-163805,907010566;0,000000004;-0,0000000000000244191438086655;
1100LO0000000000174428--SWP;174428;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;FundingPVBPPV;116279,429507992;116279,429507993;0,000000001;0,0000000000000085999733936712;
1100LO0000000000174428--SWP;174428;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;OptRiskFreePV;-10452038,6837854;-10452038,6849122;-0,0011268;0,0000000001078067192525839796;
1100LO0000000000174428--SWP;174428;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;PV;-775996,739575088;-775996,740701534;-0,001126446;0,0000000014516117691638849669;
1100LO0000000000174428--SWP;174428;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;RiskFreePV;-775996,739575088;-775996,740701534;-0,001126446;0,0000000014516117691638849669;
1100LO0000000000174428--SWP;174428;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;UndRiskFreePV;9676041,94421031;9676041,94421065;0,00000034;0,0000000000000351383346579476;
1100LO0000000000175302--SWP;175302;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;OptRiskFreePV;-1161179,9867915;-1161179,98516508;0,00162642;-0,0000000014006614120985861466;
1100LO0000000000175302--SWP;175302;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;PV;-1329347,0603599;-1329347,05873339;0,00162651;-0,0000000012235405248947161813;
1100LO0000000000175302--SWP;175302;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;RiskFreePV;-1329347,0603599;-1329347,05873339;0,00162651;-0,0000000012235405248947161813;
1100LO0000000000175302--SWP;175302;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;UndRiskFreePV;-168167,073568393;-168167,073568308;0,000000085;-0,0000000000005054497185231137;
1100LO0000000000175440--SWP;175440;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;OptRiskFreePV;-150608,151576631;-150608,151784843;-0,000208212;0,0000000013824749711111058985;
1100LO0000000000175440--SWP;175440;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;PV;-2414184,10837326;-2414184,10858151;-0,00020825;0,0000000000862610267699609135;
1100LO0000000000175440--SWP;175440;DEFAULT;IRRBBFloor.ShortRateShockUp.EUR_RFR;RiskFreePV;-2414184,10837326;-2414184,10858151;-0,00020825;0,0000000000862610267699609135;
